market,symbol,quality_components,value_components,growth_components,momentum_components,low_risk_components,factor_count,core_factor_count,eligible_for_composite,component_count
us,FORM,1,2,0,2,1,4,3,True,6
us,FORM.NB,0,0,0,0,0,0,0,False,0
us,FORR,1,3,0,2,1,4,3,True,7
us,FORR.NB,0,0,0,0,0,0,0,False,0
us,FORTY,1,3,0,2,1,4,3,True,7
us,FORTY.NB,0,0,0,0,0,0,0,False,0
us,FOSL,1,3,0,2,1,4,3,True,7
us,FOSL.NB,0,0,0,0,0,0,0,False,0
us,FOUR,1,3,0,2,1,4,3,True,7
us,FOUR.NB,0,0,0,0,0,0,0,False,0
us,FOUR_PA,1,3,0,2,0,3,2,False,6
us,FOUR_PA.NB,0,0,0,0,0,0,0,False,0
us,FOX,1,0,0,2,1,3,2,False,4
us,FOX.NB,0,0,0,0,0,0,0,False,0
us,FOXA,1,0,0,2,1,3,2,False,4
us,FOXA.NB,0,0,0,0,0,0,0,False,0
us,FOXF,1,3,0,2,1,4,3,True,7
us,FOXF.NB,0,0,0,0,0,0,0,False,0
us,FOXO,0,3,0,2,1,3,3,True,6
us,FOXX,0,0,0,2,1,2,2,False,3
us,FOXXW,0,1,0,2,1,3,3,True,4
us,FPAC.NB,0,0,0,0,0,0,0,False,0
us,FPAY,1,1,0,2,0,3,2,False,4
us,FPAY.NB,0,0,0,0,0,0,0,False,0
us,FPH,1,1,0,2,1,4,3,True,5
us,FPH.NB,0,0,0,0,0,0,0,False,0
us,FPI,1,3,0,2,1,4,3,True,7
us,FPI.NB,0,0,0,0,0,0,0,False,0
us,FPI_PB,1,0,0,2,1,3,2,False,4
us,FPI_PB.NB,0,0,0,0,0,0,0,False,0
us,FPS,0,0,0,0,0,0,0,False,0
us,FQJR,0,0,0,0,0,0,0,False,0
us,FR,1,0,0,2,1,3,2,False,4
us,FR.NB,0,0,0,0,0,0,0,False,0
us,FRAF,0,2,0,2,1,3,3,True,5
us,FRAF.NB,0,0,0,0,0,0,0,False,0
us,FRBA,0,3,0,2,1,3,3,True,6
us,FRBA.NB,0,0,0,0,0,0,0,False,0
us,FRBK.NB,0,0,0,0,0,0,0,False,0
us,FRC_PA,0,0,0,0,0,0,0,False,0
us,FRC_PB,0,0,0,0,0,0,0,False,0
us,FRC_PC,0,0,0,0,0,0,0,False,0
us,FRC_PD,0,0,0,0,0,0,0,False,0
us,FRC_PD.NB,0,0,0,0,0,0,0,False,0
us,FRC_PE,0,0,0,0,0,0,0,False,0
us,FRC_PF,0,0,0,0,0,0,0,False,0
us,FRC_PG,0,0,0,0,0,0,0,False,0
us,FRC_PG.NB,0,0,0,0,0,0,0,False,0
us,FRC_PH,0,0,0,0,0,0,0,False,0
us,FRC_PI,0,0,0,0,0,0,0,False,0
us,FRC_PJ,0,0,0,0,0,0,0,False,0
us,FRC_PK,0,0,0,0,0,0,0,False,0
us,FRC_PL,0,0,0,0,0,0,0,False,0
us,FRC_PM,0,0,0,0,0,0,0,False,0
us,FRC_PN,0,0,0,0,0,0,0,False,0
us,FRD,1,3,0,2,1,4,3,True,7
us,FRD.NB,0,0,0,0,0,0,0,False,0
us,FREE,0,0,0,2,1,2,2,False,3
us,FRES,0,0,0,2,1,2,2,False,3
us,FRGE,1,0,0,2,1,3,2,False,4
us,FRGE.NB,0,0,0,0,0,0,0,False,0
us,FRGT,1,3,0,2,1,4,3,True,7
us,FRGT.NB,0,0,0,0,0,0,0,False,0
us,FRHC,1,3,0,2,1,4,3,True,7
us,FRHC.NB,0,0,0,0,0,0,0,False,0
us,FRLA,1,0,0,2,0,2,1,False,3
us,FRLA.NB,0,0,0,0,0,0,0,False,0
us,FRME,1,0,0,2,1,3,2,False,4
us,FRME.NB,0,0,0,0,0,0,0,False,0
us,FRMEP,0,0,0,2,1,2,2,False,3
us,FRMI,1,2,0,1,0,3,2,False,4
us,FRMI.NB,0,0,0,0,0,0,0,False,0
us,FRMM,1,2,0,2,1,4,3,True,6
us,FRMM.NB,0,0,0,0,0,0,0,False,0
us,FRNM,0,0,0,2,0,1,1,False,2
us,FRO,1,3,0,2,1,4,3,True,7
us,FRO.NB,0,0,0,0,0,0,0,False,0
us,FROG,1,3,0,2,1,4,3,True,7
us,FROG.NB,0,0,0,0,0,0,0,False,0
us,FRPH,1,3,0,2,1,4,3,True,7
us,FRPH.NB,0,0,0,0,0,0,0,False,0
us,FRPT,1,3,0,2,1,4,3,True,7
us,FRPT.NB,0,0,0,0,0,0,0,False,0
us,FRSH,1,3,0,2,1,4,3,True,7
us,FRSH.NB,0,0,0,0,0,0,0,False,0
us,FRST,0,0,0,2,1,2,2,False,3
us,FRST.NB,0,0,0,0,0,0,0,False,0
us,FRSX,1,3,0,2,1,4,3,True,7
us,FRSX.NB,0,0,0,0,0,0,0,False,0
us,FRT,1,3,0,2,1,4,3,True,7
us,FRT.NB,0,0,0,0,0,0,0,False,0
us,FRTT,0,3,0,2,0,2,2,False,5
us,FRT_PC,1,3,0,2,1,4,3,True,7
us,FRT_PC.NB,0,0,0,0,0,0,0,False,0
us,FRVO,0,0,0,0,0,0,0,False,0
us,FRXB.NB,0,0,0,0,0,0,0,False,0
us,FRZA,1,0,0,2,0,2,1,False,3
us,FRZA.NB,0,0,0,0,0,0,0,False,0
us,FSBC,0,3,0,2,1,3,3,True,6
us,FSBC.NB,0,0,0,0,0,0,0,False,0
us,FSBW,0,3,0,2,1,3,3,True,6
us,FSBW.NB,0,0,0,0,0,0,0,False,0
us,FSEA,1,3,0,2,1,4,3,True,7
us,FSEA.NB,0,0,0,0,0,0,0,False,0
us,FSFG,0,0,0,2,1,2,2,False,3
us,FSFG.NB,0,0,0,0,0,0,0,False,0
us,FSHP,1,0,0,2,0,2,1,False,3
us,FSHP.NB,0,0,0,0,0,0,0,False,0
us,FSHPR,0,0,0,2,0,1,1,False,2
us,FSHPU,1,0,0,2,0,2,1,False,3
us,FSHPU.NB,0,0,0,0,0,0,0,False,0
us,FSI,1,3,0,2,1,4,3,True,7
us,FSI.NB,0,0,0,0,0,0,0,False,0
us,FSK,1,3,0,2,1,4,3,True,7
us,FSK.NB,0,0,0,0,0,0,0,False,0
us,FSLR,1,3,0,2,1,4,3,True,7
us,FSLR.NB,0,0,0,0,0,0,0,False,0
us,FSLY,1,3,0,2,1,4,3,True,7
us,FSLY.NB,0,0,0,0,0,0,0,False,0
us,FSM,1,3,0,2,1,4,3,True,7
us,FSM.NB,0,0,0,0,0,0,0,False,0
us,FSP,1,3,0,2,1,4,3,True,7
us,FSP.NB,0,0,0,0,0,0,0,False,0
us,FSR.NB,0,0,0,0,0,0,0,False,0
us,FSS,1,0,0,2,1,3,2,False,4
us,FSS.NB,0,0,0,0,0,0,0,False,0
us,FSTR,1,3,0,2,1,4,3,True,7
us,FSTR.NB,0,0,0,0,0,0,0,False,0
us,FSUN,1,3,0,2,1,4,3,True,7
us,FSUN.NB,0,0,0,0,0,0,0,False,0
us,FSV,1,1,0,2,1,4,3,True,5
us,FSV.NB,0,0,0,0,0,0,0,False,0
us,FTAI,1,2,0,2,1,4,3,True,6
us,FTAI.NB,0,0,0,0,0,0,0,False,0
us,FTAIM,0,2,0,2,1,3,3,True,5
us,FTAIN,0,2,0,2,1,3,3,True,5
us,FTAIO,0,2,0,2,1,3,3,True,5
us,FTCI,1,2,0,2,1,4,3,True,6
us,FTCI.NB,0,0,0,0,0,0,0,False,0
us,FTDR,1,3,0,2,1,4,3,True,7
us,FTDR.NB,0,0,0,0,0,0,0,False,0
us,FTEK,1,3,0,2,1,4,3,True,7
us,FTEK.NB,0,0,0,0,0,0,0,False,0
us,FTEL,0,0,0,2,0,1,1,False,2
us,FTFT,1,3,0,2,1,4,3,True,7
us,FTFT.NB,0,0,0,0,0,0,0,False,0
us,FTH,1,1,0,2,1,4,3,True,5
us,FTH.NB,0,0,0,0,0,0,0,False,0
us,FTHA,0,0,0,0,0,0,0,False,0
us,FTHM,1,3,0,2,1,4,3,True,7
us,FTHM.NB,0,0,0,0,0,0,0,False,0
us,FTI,1,3,0,2,1,4,3,True,7
us,FTI.NB,0,0,0,0,0,0,0,False,0
us,FTII,1,0,0,2,0,2,1,False,3
us,FTII.NB,0,0,0,0,0,0,0,False,0
us,FTK,1,3,0,2,1,4,3,True,7
us,FTK.NB,0,0,0,0,0,0,0,False,0
us,FTLF,1,3,0,2,1,4,3,True,7
us,FTLF.NB,0,0,0,0,0,0,0,False,0
us,FTNT,1,3,0,2,1,4,3,True,7
us,FTNT.NB,0,0,0,0,0,0,0,False,0
us,FTRA,0,0,0,0,0,0,0,False,0
us,FTRE,1,3,0,2,0,3,2,False,6
us,FTRE.NB,0,0,0,0,0,0,0,False,0
us,FTRK,0,3,0,2,0,2,2,False,5
us,FTS,1,3,0,2,1,4,3,True,7
us,FTS.NB,0,0,0,0,0,0,0,False,0
us,FTV,1,3,0,2,1,4,3,True,7
us,FTV.NB,0,0,0,0,0,0,0,False,0
us,FTV_PA,0,0,0,0,0,0,0,False,0
us,FTV_W,0,0,0,0,0,0,0,False,0
us,FTW,1,0,0,2,0,2,1,False,3
us,FTW.NB,0,0,0,0,0,0,0,False,0
us,FTW_T,0,0,0,2,0,1,1,False,2
us,FTW_U,0,0,0,2,0,1,1,False,2
us,FUBO,1,1,0,2,1,4,3,True,5
us,FUBO.NB,0,0,0,0,0,0,0,False,0
us,FUFU,1,0,0,2,1,3,2,False,4
us,FUFU.NB,0,0,0,0,0,0,0,False,0
us,FUFUW,0,3,0,2,1,3,3,True,6
us,FUL,1,0,0,2,1,3,2,False,4
us,FUL.NB,0,0,0,0,0,0,0,False,0
us,FULC,1,1,0,2,1,4,3,True,5
us,FULC.NB,0,0,0,0,0,0,0,False,0
us,FULLL,0,0,0,0,0,0,0,False,0
us,FULT,0,0,0,2,1,2,2,False,3
us,FULT.NB,0,0,0,0,0,0,0,False,0
us,FULTP,0,0,0,2,1,2,2,False,3
us,FUN,1,3,0,2,1,4,3,True,7
us,FUN.NB,0,0,0,0,0,0,0,False,0
us,FUNC,0,0,0,2,1,2,2,False,3
us,FUNC.NB,0,0,0,0,0,0,0,False,0
us,FURY,1,2,0,2,1,4,3,True,6
us,FURY.NB,0,0,0,0,0,0,0,False,0
us,FUSB,0,2,0,2,1,3,3,True,5
us,FUSB.NB,0,0,0,0,0,0,0,False,0
us,FUSE,1,1,0,2,1,4,3,True,5
us,FUSE.NB,0,0,0,0,0,0,0,False,0
us,FUSEW,0,0,0,2,1,2,2,False,3
us,FUSN.NB,0,0,0,0,0,0,0,False,0
us,FUTU,1,3,0,2,1,4,3,True,7
us,FUTU.NB,0,0,0,0,0,0,0,False,0
us,FUV.NB,0,0,0,0,0,0,0,False,0
us,FVAV,0,0,0,0,0,0,0,False,0
us,FVCB,0,3,0,2,1,3,3,True,6
us,FVCB.NB,0,0,0,0,0,0,0,False,0
us,FVN,1,0,0,2,0,2,1,False,3
us,FVN.NB,0,0,0,0,0,0,0,False,0
us,FVNNR,0,2,0,2,0,2,2,False,4
us,FVNNU,0,0,0,2,0,1,1,False,2
us,FVR,1,3,0,2,0,3,2,False,6
us,FVR.NB,0,0,0,0,0,0,0,False,0
us,FVRR,1,1,0,2,1,4,3,True,5
us,FVRR.NB,0,0,0,0,0,0,0,False,0
us,FWDI,1,0,0,2,1,3,2,False,4
us,FWDI.NB,0,0,0,0,0,0,0,False,0
us,FWONA,1,3,0,2,1,4,3,True,7
us,FWONA.NB,0,0,0,0,0,0,0,False,0
us,FWONK,1,3,0,2,1,4,3,True,7
us,FWONK.NB,0,0,0,0,0,0,0,False,0
us,FWRD,1,3,0,2,1,4,3,True,7
us,FWRD.NB,0,0,0,0,0,0,0,False,0
us,FWRG,1,3,0,2,1,4,3,True,7
us,FWRG.NB,0,0,0,0,0,0,0,False,0
us,FXAC,0,0,0,0,0,0,0,False,0
us,FXHO,0,0,0,2,1,2,2,False,3
us,FXLV.NB,0,0,0,0,0,0,0,False,0
us,FXNC,0,3,0,2,1,3,3,True,6
us,FXNC.NB,0,0,0,0,0,0,0,False,0
us,FYBR,1,0,0,2,1,3,2,False,4
us,FYBR.NB,0,0,0,0,0,0,0,False,0
us,F_PB,1,3,0,2,1,4,3,True,7
us,F_PB.NB,0,0,0,0,0,0,0,False,0
us,F_PC,0,3,0,2,1,3,3,True,6
us,F_PD,0,3,0,2,1,3,3,True,6
us,G,1,3,0,2,1,4,3,True,7
us,G.NB,0,0,0,0,0,0,0,False,0
us,GABC,0,2,0,2,1,3,3,True,5
us,GABC.NB,0,0,0,0,0,0,0,False,0
us,GAB_PG,0,0,0,2,1,2,2,False,3
us,GAB_PH,0,0,0,2,1,2,2,False,3
us,GAB_PK,0,0,0,2,1,2,2,False,3
us,GAB_R,0,0,0,0,0,0,0,False,0
us,GAB_R_W,0,0,0,0,0,0,0,False,0
us,GAIA,1,3,0,2,1,4,3,True,7
us,GAIA.NB,0,0,0,0,0,0,0,False,0
us,GAIN,0,3,0,2,1,3,3,True,6
us,GAING,0,3,0,0,0,1,1,False,3
us,GAINI,0,3,0,2,0,2,2,False,5
us,GAINL,0,3,0,2,0,2,2,False,5
us,GAINM,0,3,0,0,0,1,1,False,3
us,GAINN,0,3,0,2,1,3,3,True,6
us,GAINO,0,3,0,0,0,1,1,False,3
us,GAINP,0,3,0,0,0,1,1,False,3
us,GAINZ,0,3,0,2,1,3,3,True,6
us,GALE,1,0,0,0,0,1,0,False,1
us,GALE.NB,0,0,0,0,0,0,0,False,0
us,GALT,1,1,0,2,1,4,3,True,5
us,GALT.NB,0,0,0,0,0,0,0,False,0
us,GAM,1,3,0,2,1,4,3,True,7
us,GAM.NB,0,0,0,0,0,0,0,False,0
us,GAMB,1,3,0,2,1,4,3,True,7
us,GAMB.NB,0,0,0,0,0,0,0,False,0
us,GAME,1,3,0,2,1,4,3,True,7
us,GAME.NB,0,0,0,0,0,0,0,False,0
us,GAM_PB,1,3,0,2,1,4,3,True,7
us,GAM_PB.NB,0,0,0,0,0,0,0,False,0
us,GAN,1,0,0,2,1,3,2,False,4
us,GAN.NB,0,0,0,0,0,0,0,False,0
us,GANX,1,2,0,2,1,4,3,True,6
us,GANX.NB,0,0,0,0,0,0,0,False,0
us,GAP,1,3,0,2,1,4,3,True,7
us,GAP.NB,0,0,0,0,0,0,0,False,0
us,GAQ,1,0,0,2,0,2,1,False,3
us,GAQ.NB,0,0,0,0,0,0,0,False,0
us,GASS,1,3,0,2,1,4,3,True,7
us,GASS.NB,0,0,0,0,0,0,0,False,0
us,GATE,1,0,0,2,1,3,2,False,4
us,GATE.NB,0,0,0,0,0,0,0,False,0
us,GATO,1,0,0,2,1,3,2,False,4
us,GATO.NB,0,0,0,0,0,0,0,False,0
us,GATX,1,3,0,2,1,4,3,True,7
us,GATX.NB,0,0,0,0,0,0,0,False,0
us,GAU,1,3,0,2,1,4,3,True,7
us,GAU.NB,0,0,0,0,0,0,0,False,0
us,GAUZ,1,0,0,2,0,2,1,False,3
us,GAUZ.NB,0,0,0,0,0,0,0,False,0
us,GB,1,0,0,2,1,3,2,False,4
us,GB.NB,0,0,0,0,0,0,0,False,0
us,GBBK,1,0,0,2,0,2,1,False,3
us,GBBK.NB,0,0,0,0,0,0,0,False,0
us,GBCI,0,0,0,2,1,2,2,False,3
us,GBCI.NB,0,0,0,0,0,0,0,False,0
us,GBDC,1,0,0,2,1,3,2,False,4
us,GBDC.NB,0,0,0,0,0,0,0,False,0
us,GBFH,0,3,0,2,1,3,3,True,6
us,GBFH.NB,0,0,0,0,0,0,0,False,0
us,GBH,0,0,0,0,0,0,0,False,0
us,GBIO,1,0,0,2,1,3,2,False,4
us,GBIO.NB,0,0,0,0,0,0,0,False,0
us,GBLI,1,3,0,2,1,4,3,True,7
us,GBLI.NB,0,0,0,0,0,0,0,False,0
us,GBNY,0,0,0,2,1,2,2,False,3
us,GBNY.NB,0,0,0,0,0,0,0,False,0
us,GBR,1,3,0,2,1,4,3,True,7
us,GBR.NB,0,0,0,0,0,0,0,False,0
us,GBS,0,0,0,0,0,0,0,False,0
us,GBSG,0,0,0,0,0,0,0,False,0
us,GBTG,1,3,0,2,1,4,3,True,7
us,GBTG.NB,0,0,0,0,0,0,0,False,0
us,GBX,1,0,0,2,1,3,2,False,4
us,GBX.NB,0,0,0,0,0,0,0,False,0
us,GCBC,1,3,0,2,1,4,3,True,7
us,GCBC.NB,0,0,0,0,0,0,0,False,0
us,GCDT,1,0,0,1,0,2,1,False,2
us,GCDT.NB,0,0,0,0,0,0,0,False,0
us,GCGR,0,0,0,0,0,0,0,False,0
us,GCGRU,0,0,0,0,0,0,0,False,0
us,GCI,1,0,0,2,1,3,2,False,4
us,GCI.NB,0,0,0,0,0,0,0,False,0
us,GCL,0,1,0,2,1,3,3,True,4
us,GCLWW,0,1,0,2,1,3,3,True,4
us,GCMG,1,3,0,2,1,4,3,True,7
us,GCMG.NB,0,0,0,0,0,0,0,False,0
us,GCO,1,3,0,2,1,4,3,True,7
us,GCO.NB,0,0,0,0,0,0,0,False,0
us,GCT,1,3,0,2,1,4,3,True,7
us,GCT.NB,0,0,0,0,0,0,0,False,0
us,GCTK,1,2,0,2,1,4,3,True,6
us,GCTK.NB,0,0,0,0,0,0,0,False,0
us,GCTS,1,0,0,2,1,3,2,False,4
us,GCTS.NB,0,0,0,0,0,0,0,False,0
us,GCTS_T,0,2,0,2,1,3,3,True,5
us,GD,1,1,0,2,1,4,3,True,5
us,GD.NB,0,0,0,0,0,0,0,False,0
us,GDC,1,0,0,2,1,3,2,False,4
us,GDC.NB,0,0,0,0,0,0,0,False,0
us,GDDY,1,3,0,2,1,4,3,True,7
us,GDDY.NB,0,0,0,0,0,0,0,False,0
us,GDEL,0,0,0,0,0,0,0,False,0
us,GDEN,1,3,0,2,1,4,3,True,7
us,GDEN.NB,0,0,0,0,0,0,0,False,0
us,GDEV,1,1,0,2,1,4,3,True,5
us,GDEV.NB,0,0,0,0,0,0,0,False,0
us,GDEVW,0,2,0,2,1,3,3,True,5
us,GDHG,1,2,0,2,0,3,2,False,5
us,GDHG.NB,0,0,0,0,0,0,0,False,0
us,GDLT,1,0,0,0,0,1,0,False,1
us,GDLT.NB,0,0,0,0,0,0,0,False,0
us,GDL_PB,0,0,0,0,0,0,0,False,0
us,GDL_PC,0,0,0,0,0,0,0,False,0
us,GDNR.NB,0,0,0,0,0,0,0,False,0
us,GDOT,1,3,0,2,1,4,3,True,7
us,GDOT.NB,0,0,0,0,0,0,0,False,0
us,GDRX,1,3,0,2,1,4,3,True,7
us,GDRX.NB,0,0,0,0,0,0,0,False,0
us,GDS,1,3,0,2,1,4,3,True,7
us,GDS.NB,0,0,0,0,0,0,0,False,0
us,GDTC,1,3,0,2,0,3,2,False,6
us,GDTC.NB,0,0,0,0,0,0,0,False,0
us,GDV,1,0,0,2,1,3,2,False,4
us,GDV.NB,0,0,0,0,0,0,0,False,0
us,GDV_PA,0,0,0,0,0,0,0,False,0
us,GDV_PD,0,0,0,0,0,0,0,False,0
us,GDV_PG,0,0,0,0,0,0,0,False,0
us,GDV_PH,0,0,0,2,1,2,2,False,3
us,GDV_PK,0,0,0,2,1,2,2,False,3
us,GDXD,0,3,0,2,1,3,3,True,6
us,GDXU,0,3,0,0,0,1,1,False,3
us,GDYN,1,3,0,2,1,4,3,True,7
us,GDYN.NB,0,0,0,0,0,0,0,False,0
us,GE,1,0,0,2,1,3,2,False,4
us,GE.NB,0,0,0,0,0,0,0,False,0
us,GEAR.NB,0,0,0,0,0,0,0,False,0
us,GEBE,0,0,0,0,0,0,0,False,0
us,GECC,1,0,0,2,1,3,2,False,4
us,GECC.NB,0,0,0,0,0,0,0,False,0
us,GECCG,0,3,0,1,0,2,2,False,4
us,GECCH,0,3,0,2,0,2,2,False,5
us,GECCI,0,3,0,2,0,2,2,False,5
us,GECCO,0,3,0,2,1,3,3,True,6
us,GEF,1,1,0,2,1,4,3,True,5
us,GEF.NB,0,0,0,0,0,0,0,False,0
us,GEFB,1,1,0,2,1,4,3,True,5
us,GEFB.NB,0,0,0,0,0,0,0,False,0
us,GEG,0,0,0,2,1,2,2,False,3
us,GEGGL,0,0,0,2,1,2,2,False,3
us,GEHC,1,0,0,2,1,3,2,False,4
us,GEHC.NB,0,0,0,0,0,0,0,False,0
us,GELS,1,2,0,2,0,3,2,False,5
us,GELS.NB,0,0,0,0,0,0,0,False,0
us,GEMI,1,3,0,1,0,3,2,False,5
us,GEMI.NB,0,0,0,0,0,0,0,False,0
us,GEN,1,3,0,2,1,4,3,True,7
us,GEN.NB,0,0,0,0,0,0,0,False,0
us,GENB,0,0,0,0,0,0,0,False,0
us,GENC,1,0,0,2,1,3,2,False,4
us,GENC.NB,0,0,0,0,0,0,0,False,0
us,GENE,1,0,0,2,1,3,2,False,4
us,GENE.NB,0,0,0,0,0,0,0,False,0
us,GENI,1,3,0,2,1,4,3,True,7
us,GENI.NB,0,0,0,0,0,0,0,False,0
us,GENK,1,3,0,2,0,3,2,False,6
us,GENK.NB,0,0,0,0,0,0,0,False,0
us,GENVR,0,3,0,2,0,2,2,False,5
us,GEO,1,3,0,2,1,4,3,True,7
us,GEO.NB,0,0,0,0,0,0,0,False,0
us,GEOS,1,1,0,2,1,4,3,True,5
us,GEOS.NB,0,0,0,0,0,0,0,False,0
us,GERN,1,3,0,2,1,4,3,True,7
us,GERN.NB,0,0,0,0,0,0,0,False,0
us,GES,0,0,0,2,1,2,2,False,3
us,GETR,0,1,0,2,1,3,3,True,4
us,GETY,1,3,0,2,1,4,3,True,7
us,GETY.NB,0,0,0,0,0,0,0,False,0
us,GEV,1,0,0,2,0,2,1,False,3
us,GEV.NB,0,0,0,0,0,0,0,False,0
us,GEVO,1,3,0,2,1,4,3,True,7
us,GEVO.NB,0,0,0,0,0,0,0,False,0
us,GFAI,1,3,0,2,1,4,3,True,7
us,GFAI.NB,0,0,0,0,0,0,0,False,0
us,GFAIW,0,3,0,2,1,3,3,True,6
us,GFCX,0,0,0,0,0,0,0,False,0
us,GFF,1,0,0,2,1,3,2,False,4
us,GFF.NB,0,0,0,0,0,0,0,False,0
us,GFGD.NB,0,0,0,0,0,0,0,False,0
us,GFI,1,3,0,2,1,4,3,True,7
us,GFI.NB,0,0,0,0,0,0,0,False,0
us,GFL,1,3,0,2,1,4,3,True,7
us,GFL.NB,0,0,0,0,0,0,0,False,0
us,GFR,1,3,0,2,0,3,2,False,6
us,GFR.NB,0,0,0,0,0,0,0,False,0
us,GFS,1,3,0,2,1,4,3,True,7
us,GFS.NB,0,0,0,0,0,0,0,False,0
us,GFUZ,1,2,0,1,0,3,2,False,4
us,GFUZ.NB,0,0,0,0,0,0,0,False,0
us,GGAL,1,3,0,2,1,4,3,True,7
us,GGAL.NB,0,0,0,0,0,0,0,False,0
us,GGB,1,2,0,2,1,4,3,True,6
us,GGB.NB,0,0,0,0,0,0,0,False,0
us,GGG,1,0,0,2,1,3,2,False,4
us,GGG.NB,0,0,0,0,0,0,0,False,0
us,GGN,1,0,0,2,1,3,2,False,4
us,GGN.NB,0,0,0,0,0,0,0,False,0
us,GGN_PB,1,0,0,2,1,3,2,False,4
us,GGN_PB.NB,0,0,0,0,0,0,0,False,0
us,GGR,1,0,0,2,1,3,2,False,4
us,GGR.NB,0,0,0,0,0,0,0,False,0
us,GGROW,0,3,0,2,1,3,3,True,6
us,GGRP,1,0,0,2,1,3,2,False,4
us,GGRP.NB,0,0,0,0,0,0,0,False,0
us,GGT_PE,0,0,0,2,1,2,2,False,3
us,GGT_PG,0,0,0,2,1,2,2,False,3
us,GGZ_PA,1,0,0,0,0,1,0,False,1
us,GGZ_PA.NB,0,0,0,0,0,0,0,False,0
us,GH,1,2,0,2,1,4,3,True,6
us,GH.NB,0,0,0,0,0,0,0,False,0
us,GHC,1,3,0,2,1,4,3,True,7
us,GHC.NB,0,0,0,0,0,0,0,False,0
us,GHG,1,2,0,2,1,4,3,True,6
us,GHG.NB,0,0,0,0,0,0,0,False,0
us,GHIX,1,0,0,2,0,2,1,False,3
us,GHIX.NB,0,0,0,0,0,0,0,False,0
us,GHL.NB,0,0,0,0,0,0,0,False,0
us,GHLD,1,0,0,2,1,3,2,False,4
us,GHLD.NB,0,0,0,0,0,0,0,False,0
us,GHM,1,3,0,2,1,4,3,True,7
us,GHM.NB,0,0,0,0,0,0,0,False,0
us,GHRS,1,2,0,2,1,4,3,True,6
us,GHRS.NB,0,0,0,0,0,0,0,False,0
us,GHSI,1,0,0,2,1,3,2,False,4
us,GHSI.NB,0,0,0,0,0,0,0,False,0
us,GIB,1,1,0,2,1,4,3,True,5
us,GIB.NB,0,0,0,0,0,0,0,False,0
us,GIBO,1,2,0,2,0,3,2,False,5
us,GIBO.NB,0,0,0,0,0,0,0,False,0
us,GIBOW,0,2,0,2,0,2,2,False,4
us,GIC,1,3,0,2,1,4,3,True,7
us,GIC.NB,0,0,0,0,0,0,0,False,0
us,GIFT,1,3,0,2,1,4,3,True,7
us,GIFT.NB,0,0,0,0,0,0,0,False,0
us,GIGGU,0,2,0,2,0,2,2,False,4
us,GIGGW,0,2,0,2,0,2,2,False,4
us,GIGM,1,3,0,2,1,4,3,True,7
us,GIGM.NB,0,0,0,0,0,0,0,False,0
us,GIII,1,3,0,2,1,4,3,True,7
us,GIII.NB,0,0,0,0,0,0,0,False,0
us,GIL,1,3,0,2,1,4,3,True,7
us,GIL.NB,0,0,0,0,0,0,0,False,0
us,GILD,1,3,0,2,1,4,3,True,7
us,GILD.NB,0,0,0,0,0,0,0,False,0
us,GILT,1,3,0,2,1,4,3,True,7
us,GILT.NB,0,0,0,0,0,0,0,False,0
us,GINT,1,0,0,0,0,1,0,False,1
us,GINT.NB,0,0,0,0,0,0,0,False,0
us,GIPR,1,0,0,2,1,3,2,False,4
us,GIPR.NB,0,0,0,0,0,0,0,False,0
us,GIPRW,0,2,0,2,1,3,3,True,5
us,GIS,1,3,0,2,1,4,3,True,7
us,GIS.NB,0,0,0,0,0,0,0,False,0
us,GITS,1,3,0,2,0,3,2,False,6
us,GITS.NB,0,0,0,0,0,0,0,False,0
us,GIVE,0,0,0,0,0,0,0,False,0
us,GIW,1,1,0,1,0,3,2,False,3
us,GIW.NB,0,0,0,0,0,0,0,False,0
us,GIWWR,0,2,0,1,0,2,2,False,3
us,GIWWU,0,2,0,1,0,2,2,False,3
us,GIX,0,0,0,0,0,0,0,False,0
us,GIXXR,0,0,0,0,0,0,0,False,0
us,GKOS,1,1,0,2,1,4,3,True,5
us,GKOS.NB,0,0,0,0,0,0,0,False,0
us,GL,1,0,0,2,1,3,2,False,4
us,GL.NB,0,0,0,0,0,0,0,False,0
us,GLAC,1,0,0,2,0,2,1,False,3
us,GLAC.NB,0,0,0,0,0,0,0,False,0
us,GLAD,1,0,0,2,1,3,2,False,4
us,GLAD.NB,0,0,0,0,0,0,0,False,0
us,GLADO,0,0,0,0,0,0,0,False,0
us,GLADP,0,0,0,0,0,0,0,False,0
us,GLAS,0,0,0,2,1,2,2,False,3
us,GLBE,1,3,0,2,1,4,3,True,7
us,GLBE.NB,0,0,0,0,0,0,0,False,0
us,GLBS,1,3,0,2,1,4,3,True,7
us,GLBS.NB,0,0,0,0,0,0,0,False,0
us,GLBZ,0,3,0,2,1,3,3,True,6
us,GLBZ.NB,0,0,0,0,0,0,0,False,0
us,GLDD,1,0,0,2,1,3,2,False,4
us,GLDD.NB,0,0,0,0,0,0,0,False,0
us,GLDG,1,0,0,2,1,3,2,False,4
us,GLDG.NB,0,0,0,0,0,0,0,False,0
us,GLDI,0,0,0,2,1,2,2,False,3
us,GLE,1,2,0,2,0,3,2,False,5
us,GLE.NB,0,0,0,0,0,0,0,False,0
us,GLED,1,1,0,0,0,2,1,False,2
us,GLED.NB,0,0,0,0,0,0,0,False,0
